COMID,terminal_COMID
476653,478541
478541,478541
478541,478541
476651,478533
478533,478533
476641,478533
476625,478533
476643,478533
478533,478533
478359,478359
478537,478359
478339,478359
478359,478359
478373,478373
478373,478373
478375,478375
478375,478375
478387,478387
478387,478387
478555,478555
478561,478555
478557,478555
478555,478555
478433,478433
478433,478433
478549,478549
478549,478549
478435,478663
478663,478663
478443,478663
478441,478663
478663,478663
478417,478665
478665,478665
478439,478665
478445,478665
478665,478665
478401,478401
478403,478401
478667,478401
478407,478401
479003,478401
478689,478401
478401,478401
478405,478405
478687,478405
478405,478405
478455,478455
478669,478455
478453,478455
478691,478455
478455,478455
478461,478461
478693,478461
478461,478461
478467,478467
478695,478467
478467,478467
478643,478643
478451,478643
478643,478643
478661,478661
478553,478661
478661,478661
478397,478397
478547,478397
478949,478397
478617,478397
478397,478397
478585,478959
478531,478959
478581,478959
478311,478959
478309,478959
476999,478959
478305,478959
476559,478959
476979,478959
476573,478959
476581,478959
476597,478959
476525,478959
476595,478959
477019,478959
478313,478959
478583,478959
479995,478959
477005,478959
476403,478959
476497,478959
476385,478959
476495,478959
476557,478959
476493,478959
476451,478959
476429,478959
476399,478959
476369,478959
477013,478959
478315,478959
478671,478959
478515,478959
478513,478959
476639,478959
476589,478959
476579,478959
476571,478959
476543,478959
476477,478959
476541,478959
476499,478959
476491,478959
476401,478959
476431,478959
476359,478959
476325,478959
476357,478959
476453,478959
476977,478959
476985,478959
478337,478959
478587,478959
478349,478959
478589,478959
478591,478959
478961,478959
478371,478959
478593,478959
479997,478959
478951,478959
478953,478959
478957,478959
478959,478959
478955,478959
478959,478959
476629,478983
477015,478983
476997,478983
476607,478983
476973,478983
476523,478983
476949,478983
476935,478983
476411,478983
476395,478983
476387,478983
477025,478983
476907,478983
476239,478983
476865,478983
476217,478983
476179,478983
476165,478983
476109,478983
476951,478983
476463,478983
476377,478983
476361,478983
476353,478983
476241,478983
476283,478983
476621,478983
476611,478983
476603,478983
476445,478983
476515,478983
476343,478983
476335,478983
476903,478983
476891,478983
476253,478983
476243,478983
477003,478983
476619,478983
476565,478983
476561,478983
476375,478983
476291,478983
476269,478983
476531,478983
476609,478983
476601,478983
476529,478983
476513,478983
476627,478983
476521,478983
477011,478983
478307,478983
476631,478983
476563,478983
476505,478983
476957,478983
476455,478983
476927,478983
476417,478983
476373,478983
476329,478983
476341,478983
476889,478983
476257,478983
476255,478983
476181,478983
476167,478983
476215,478983
476207,478983
476201,478983
476205,478983
476197,478983
476869,478983
476871,478983
476293,478983
476281,478983
476371,478983
476315,478983
476389,478983
476413,478983
476289,478983
476299,478983
476355,478983
476427,478983
476465,478983
476967,478983
476995,478983
476507,478983
476475,478983
476509,478983
478303,478983
478675,478983
476275,478983
479001,478983
476881,478983
477049,478983
477053,478983
477051,478983
477069,478983
477073,478983
477075,478983
477071,478983
477077,478983
477081,478983
478983,478983
477079,478983
478983,478983
478297,478975
476647,478975
478575,478975
478577,478975
477007,478975
476987,478975
476575,478975
476537,478975
476511,478975
476947,478975
476933,478975
476921,478975
476913,478975
476901,478975
476895,478975
476885,478975
476875,478975
476225,478975
476189,478975
476183,478975
476171,478975
476131,478975
476123,478975
476113,478975
476097,478975
476091,478975
476227,478975
476191,478975
476177,478975
476155,478975
476147,478975
476139,478975
476125,478975
476119,478975
476859,478975
476087,478975
476079,478975
476089,478975
477029,478975
476407,478975
476367,478975
476351,478975
476339,478975
476879,478975
476877,478975
476237,478975
476221,478975
476899,478975
476307,478975
476311,478975
476295,478975
476309,478975
476337,478975
476287,478975
476267,478975
476233,478975
476195,478975
478323,478975
476965,478975
476945,478975
476471,478975
476919,478975
476313,478975
476345,478975
476333,478975
476321,478975
476301,478975
476893,478975
476273,478975
476873,478975
476229,478975
476211,478975
476203,478975
476219,478975
476213,478975
476231,478975
476187,478975
476163,478975
476121,478975
476095,478975
476073,478975
476093,478975
476099,478975
476115,478975
476101,478975
477037,478975
476117,478975
476133,478975
476103,478975
477039,478975
477041,478975
476169,478975
476143,478975
476145,478975
476173,478975
476175,478975
476185,478975
477043,478975
476153,478975
476127,478975
476075,478975
476129,478975
476135,478975
476085,478975
476067,478975
476083,478975
476063,478975
476061,478975
476065,478975
476111,478975
476105,478975
476107,478975
476857,478975
476077,478975
476081,478975
476069,478975
476071,478975
476861,478975
476141,478975
476149,478975
476137,478975
476157,478975
476159,478975
476151,478975
476161,478975
476209,478975
476199,478975
476887,478975
476271,478975
476279,478975
476347,478975
476911,478975
476365,478975
476349,478975
476285,478975
476265,478975
476867,478975
476193,478975
476863,478975
476223,478975
476883,478975
476263,478975
476897,478975
476303,478975
476409,478975
476953,478975
476577,478975
476983,478975
476569,478975
477009,478975
477017,478975
478299,478975
477001,478975
478573,478975
478317,478975
478673,478975
476633,478975
478579,478975
477057,478975
477033,478975
477035,478975
477031,478975
478963,478975
478965,478975
478967,478975
478969,478975
478971,478975
478973,478975
478975,478975
478975,478975
476989,478985
476981,478985
476519,478985
476501,478985
476941,478985
476469,478985
476433,478985
476397,478985
476905,478985
476317,478985
476297,478985
476251,478985
476235,478985
476435,478985
476261,478985
476503,478985
476937,478985
476929,478985
477027,478985
476391,478985
476415,478985
476405,478985
476909,478985
476363,478985
476917,478985
476247,478985
476485,478985
476931,478985
477065,478985
476649,478985
476645,478985
476567,478985
476635,478985
476663,478985
478321,478985
476661,478985
478301,478985
478677,478985
476943,478985
476467,478985
476925,478985
476461,478985
477047,478985
476419,478985
476915,478985
477045,478985
476305,478985
476249,478985
476245,478985
476319,478985
476259,478985
476383,478985
476323,478985
476393,478985
476939,478985
476517,478985
476963,478985
476535,478985
476991,478985
476583,478985
476555,478985
477067,478985
477055,478985
476545,478985
477059,478985
477061,478985
477063,478985
478985,478985
479985,478985
479987,478985
478985,478985
898185,898185
898445,898185
897479,898185
898185,898185
897999,898449
897429,898449
897991,898449
897997,898449
898015,898449
898029,898449
898027,898449
897499,898449
897427,898449
897421,898449
897415,898449
897405,898449
897981,898449
897391,898449
897953,898449
897335,898449
897373,898449
898433,898449
897961,898449
898043,898449
897333,898449
897331,898449
897327,898449
897951,898449
897323,898449
897313,898449
897317,898449
897321,898449
897947,898449
897955,898449
897339,898449
897925,898449
897299,898449
897293,898449
897919,898449
897945,898449
897381,898449
897379,898449
897399,898449
897393,898449
897309,898449
897929,898449
897295,898449
897283,898449
897859,898449
897885,898449
897191,898449
897175,898449
897831,898449
897807,898449
897021,898449
897015,898449
897781,898449
896981,898449
896933,898449
896903,898449
896881,898449
896871,898449
896877,898449
896879,898449
896923,898449
896947,898449
896945,898449
896961,898449
896919,898449
897149,898449
897819,898449
897119,898449
897115,898449
897079,898449
897071,898449
897059,898449
897045,898449
897003,898449
896997,898449
896991,898449
896813,898449
896809,898449
896755,898449
896741,898449
896723,898449
896697,898449
896671,898449
896669,898449
896667,898449
896619,898449
896621,898449
896611,898449
896601,898449
896555,898449
896533,898449
896431,898449
896365,898449
896325,898449
896265,898449
896261,898449
896249,898449
896215,898449
896197,898449
896161,898449
896147,898449
896131,898449
896263,898449
896199,898449
897185,898449
897151,898449
897825,898449
897121,898449
897061,898449
897777,898449
896929,898449
896851,898449
896817,898449
896747,898449
897889,898449
897221,898449
897873,898449
897893,898449
897235,898449
897881,898449
897273,898449
897917,898449
897377,898449
897971,898449
898181,898449
897371,898449
896557,898449
896519,898449
896511,898449
896487,898449
896423,898449
896341,898449
896305,898449
897933,898449
897355,898449
897357,898449
897865,898449
897139,898449
897959,898449
897407,898449
897401,898449
896497,898449
896503,898449
896501,898449
896489,898449
896479,898449
896417,898449
896405,898449
896379,898449
896369,898449
896301,898449
896237,898449
897909,898449
897267,898449
897269,898449
897901,898449
897247,898449
897245,898449
897239,898449
897271,898449
897907,898449
897809,898449
897075,898449
897033,898449
896975,898449
896921,898449
898119,898449
896351,898449
896373,898449
896327,898449
896287,898449
896259,898449
897771,898449
896833,898449
896789,898449
896761,898449
896665,898449
896647,898449
896631,898449
897877,898449
897353,898449
896689,898449
896709,898449
896717,898449
896711,898449
897915,898449
897349,898449
897375,898449
896707,898449
896713,898449
896785,898449
896801,898449
897765,898449
897963,898449
897347,898449
897967,898449
898427,898449
897129,898449
897127,898449
897125,898449
898421,898449
897143,898449
897197,898449
897223,898449
897251,898449
897215,898449
897255,898449
898425,898449
897463,898449
897489,898449
897977,898449
897411,898449
897983,898449
897987,898449
897425,898449
896799,898449
896803,898449
897993,898449
898183,898449
897417,898449
897481,898449
897995,898449
898001,898449
898273,898449
897507,898449
898019,898449
897505,898449
898031,898449
897495,898449
897361,898449
897389,898449
897397,898449
897387,898449
897363,898449
897337,898449
898177,898449
897345,898449
897905,898449
897369,898449
897359,898449
897343,898449
897341,898449
897275,898449
897853,898449
897849,898449
897303,898449
898041,898449
897941,898449
897939,898449
897311,898449
897927,898449
897931,898449
897237,898449
897861,898449
897193,898449
897897,898449
897305,898449
898173,898449
897871,898449
897867,898449
897195,898449
897157,898449
897155,898449
897887,898449
897845,898449
897179,898449
897173,898449
897161,898449
897183,898449
898263,898449
897163,898449
897843,898449
897135,898449
897137,898449
897855,898449
897891,898449
898261,898449
897141,898449
897869,898449
897217,898449
897847,898449
897835,898449
897833,898449
897785,898449
898253,898449
897783,898449
897013,898449
897017,898449
897111,898449
897113,898449
897023,898449
897037,898449
898251,898449
897019,898449
897025,898449
898141,898449
896983,898449
896985,898449
897805,898449
897091,898449
897039,898449
896867,898449
896831,898449
896787,898449
896649,898449
896659,898449
896639,898449
896637,898449
896569,898449
897747,898449
897749,898449
896771,898449
896883,898449
896905,898449
897769,898449
896843,898449
898117,898449
896849,898449
896749,898449
896823,898449
896829,898449
896825,898449
896941,898449
897009,898449
896977,898449
898123,898449
896917,898449
897035,898449
897083,898449
898255,898449
897875,898449
897189,898449
897187,898449
897895,898449
897261,898449
897899,898449
897181,898449
897165,898449
897159,898449
897817,898449
897109,898449
897087,898449
897093,898449
897815,898449
897813,898449
897053,898449
898257,898449
897077,898449
897055,898449
898153,898449
896993,898449
896965,898449
896973,898449
898139,898449
898143,898449
896909,898449
896949,898449
896931,898449
896875,898449
898125,898449
898121,898449
898133,898449
898411,898449
897005,898449
896971,898449
898137,898449
898135,898449
896967,898449
896951,898449
898131,898449
896943,898449
896939,898449
898127,898449
896839,898449
896743,898449
898115,898449
896827,898449
896691,898449
896759,898449
898249,898449
896775,898449
896607,898449
896553,898449
896559,898449
896575,898449
896545,898449
896475,898449
896513,898449
898245,898449
896473,898449
898243,898449
896457,898449
896403,898449
896381,898449
896303,898449
897721,898449
896377,898449
896483,898449
898241,898449
896331,898449
896313,898449
896255,898449
896239,898449
896157,898449
896133,898449
896163,898449
896253,898449
896241,898449
896243,898449
896201,898449
896343,898449
896311,898449
896273,898449
896329,898449
896333,898449
898081,898449
896447,898449
896449,898449
896419,898449
896445,898449
898093,898449
896353,898449
896421,898449
896517,898449
896339,898449
896323,898449
896425,898449
896477,898449
896427,898449
896383,898449
896491,898449
896499,898449
898101,898449
898099,898449
896547,898449
896615,898449
896699,898449
896685,898449
896683,898449
896725,898449
896737,898449
896739,898449
896715,898449
897761,898449
897007,898449
896999,898449
898145,898449
897047,898449
897041,898449
896873,898449
897029,898449
897823,898449
897063,898449
898259,898449
897123,898449
897153,898449
898267,898449
897177,898449
897207,898449
897277,898449
897911,898449
897281,898449
897943,898449
897279,898449
897937,898449
897329,898449
897935,898449
897315,898449
897957,898449
897307,898449
898179,898449
897383,898449
897975,898449
897985,898449
898271,898449
897989,898449
897365,898449
898269,898449
897253,898449
897211,898449
897169,898449
897147,898449
897167,898449
898265,898449
897145,898449
897213,898449
897811,898449
897105,898449
897099,898449
898161,898449
898157,898449
897051,898449
897069,898449
898147,898449
897103,898449
896869,898449
896861,898449
896853,898449
896805,898449
896735,898449
896855,898449
896807,898449
896777,898449
896773,898449
896865,898449
897351,898449
898403,898449
898449,898449
898191,898449
898381,898449
898383,898449
897903,898449
898005,898449
897431,898449
897433,898449
897443,898449
897453,898449
898007,898449
897457,898449
897455,898449
898003,898449
898423,898449
898441,898449
897285,898449
898453,898449
897841,898449
897229,898449
897257,898449
898175,898449
898407,898449
897913,898449
896469,898449
897249,898449
897385,898449
897973,898449
897419,898449
898013,898449
897409,898449
896459,898449
897263,898449
897473,898449
897225,898449
897227,898449
897883,898449
897395,898449
898439,898449
898435,898449
898389,898449
898437,898449
898387,898449
898385,898449
898431,898449
898429,898449
26823326,898449
26823324,898449
897413,898449
26823334,898449
897979,898449
897969,898449
897965,898449
897367,898449
26823352,898449
26823354,898449
26823366,898449
26823364,898449
26823362,898449
897851,898449
898379,898449
898171,898449
898039,898449
26823380,898449
898367,898449
898369,898449
898371,898449
26823392,898449
897839,898449
26823398,898449
897837,898449
898377,898449
898375,898449
26823414,898449
26823412,898449
897773,898449
898165,898449
898169,898449
898167,898449
898091,898449
898089,898449
898087,898449
898109,898449
898111,898449
898113,898449
898149,898449
898151,898449
898155,898449
898159,898449
898129,898449
903061,898449
898405,898449
166758937,898449
166758936,898449
898447,898449
898449,898449
898021,903049
897491,903049
898037,903049
897503,903049
897493,903049
898399,903049
898035,903049
897501,903049
897487,903049
898025,903049
898275,903049
898393,903049
903049,903049
898391,903049
898045,903049
897475,903049
898017,903049
903049,903049
898277,899379
897497,899379
898415,899379
898451,899379
899379,899379
899379,899379
800837,800863
800863,800863
800843,800863
800829,800863
800833,800863
800721,800863
800717,800863
800697,800863
800687,800863
800797,800863
800685,800863
799161,800863
800683,800863
798961,800863
799157,800863
800715,800863
800693,800863
800787,800863
799159,800863
800783,800863
800831,800863
800799,800863
800867,800863
800791,800863
800805,800863
800825,800863
800835,800863
800709,800863
800789,800863
799155,800863
800785,800863
800865,800863
800823,800863
800817,800863
800939,800863
800933,800863
800703,800863
800941,800863
800705,800863
800719,800863
800943,800863
800935,800863
800947,800863
800699,800863
800701,800863
800951,800863
800811,800863
800707,800863
